,time,model,driving,connected,soc,charge_need,cadaster
15,16,Volkswagen ID.3,False,True,31.48986002743307,7.199999999999999,79502:003:0043
16,17,Volkswagen ID.3,True,False,38.68986002743307,0.0,79502:003:0043
17,18,Volkswagen ID.3,True,False,28.75494218622991,0.0,79502:003:0043
18,19,Volkswagen ID.3,False,True,25.09243664047506,7.199999999999999,79503:001:0080
19,20,Volkswagen ID.3,False,True,32.29243664047506,7.200000000000003,79503:001:0080
20,21,Volkswagen ID.3,True,False,39.49243664047506,0.0,79503:001:0080
21,22,Volkswagen ID.3,True,False,34.772945964397444,0.0,79503:001:0080
22,23,Volkswagen ID.3,False,True,20.28294596439744,7.199999999999999,79503:001:0080
23,24,Volkswagen ID.3,False,True,27.48294596439744,7.199999999999999,79503:001:0080
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79504:031:0018
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79504:031:0018
2,3,Volkswagen ID.3,False,True,45.0,0.0,79504:031:0018
3,4,Volkswagen ID.3,False,True,45.0,0.0,79504:031:0018
4,5,Volkswagen ID.3,False,True,45.0,0.0,79504:031:0018
5,6,Volkswagen ID.3,True,False,45.0,0.0,79504:031:0018
6,7,Volkswagen ID.3,True,False,44.195,0.0,79517:030:0038
7,8,Volkswagen ID.3,True,False,43.39,0.0,79517:030:0038
8,9,Volkswagen ID.3,True,False,40.89089182790306,0.0,79517:030:0038
9,10,Volkswagen ID.3,False,True,34.488573525473505,7.200000000000003,79517:030:0038
10,11,Volkswagen ID.3,False,True,41.68857352547351,3.311426474526492,79517:030:0038
11,12,Volkswagen ID.3,True,False,45.0,0.0,79517:030:0038
12,13,Volkswagen ID.3,False,True,35.01391165720677,7.200000000000003,79517:030:0038
13,14,Volkswagen ID.3,True,False,42.21391165720677,0.0,79517:030:0038
14,15,Volkswagen ID.3,False,True,36.88626241263531,7.200000000000003,79517:030:0038
15,16,Volkswagen ID.3,False,True,44.086262412635314,0.913737587364686,79517:030:0038
16,17,Volkswagen ID.3,True,False,45.0,0.0,79517:030:0038
17,18,Volkswagen ID.3,True,False,31.702437094678864,0.0,79517:030:0038
18,19,Volkswagen ID.3,True,False,26.385892832362096,0.0,79504:031:0018
19,20,Volkswagen ID.3,True,False,20.931077865999175,0.0,79504:031:0018
20,21,Volkswagen ID.3,False,True,20.126077865999175,7.199999999999999,79504:031:0018
21,22,Volkswagen ID.3,True,False,27.326077865999174,0.0,79504:031:0018
22,23,Volkswagen ID.3,True,False,21.924040871975674,0.0,79504:031:0018
23,24,Volkswagen ID.3,True,False,12.791598827644547,0.0,79504:031:0018
0,1,Nissan Leaf e+,False,True,36.25,6.600000000000001,79502:045:0006
1,2,Nissan Leaf e+,False,True,42.85,6.600000000000001,79502:045:0006
2,3,Nissan Leaf e+,False,True,49.45,6.549999999999997,79502:045:0006
3,4,Nissan Leaf e+,False,True,56.0,0.0,79502:045:0006
4,5,Nissan Leaf e+,False,True,56.0,0.0,79502:045:0006
5,6,Nissan Leaf e+,False,True,56.0,0.0,79502:045:0006
6,7,Nissan Leaf e+,True,False,56.0,0.0,79301:001:0705
7,8,Nissan Leaf e+,True,False,54.96559095809117,0.0,79301:001:0705
8,9,Nissan Leaf e+,True,False,48.9866383708256,0.0,79301:001:0705
9,10,Nissan Leaf e+,False,True,48.1266383708256,6.600000000000001,79301:001:0705
10,11,Nissan Leaf e+,False,True,54.726638370825604,1.2733616291743957,79301:001:0705
11,12,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
12,13,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
13,14,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
14,15,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
15,16,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
16,17,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
17,18,Nissan Leaf e+,True,False,56.0,0.0,79301:001:0705
18,19,Nissan Leaf e+,True,False,54.27391515483415,0.0,79502:045:0006
19,20,Nissan Leaf e+,False,True,53.41391515483415,2.58608484516585,79502:045:0006
20,21,Nissan Leaf e+,True,False,56.0,0.0,79502:045:0006
21,22,Nissan Leaf e+,True,False,48.49590675516286,0.0,79502:045:0006
22,23,Nissan Leaf e+,False,True,43.62174761525797,6.600000000000001,79502:045:0006
23,24,Nissan Leaf e+,False,True,50.221747615257975,5.778252384742025,79502:045:0006
0,1,Tesla Model S,False,True,36.25,16.5,79512:006:0023
1,2,Tesla Model S,False,True,52.75,16.5,79512:006:0023
2,3,Tesla Model S,False,True,69.25,3.25,79512:006:0023
3,4,Tesla Model S,False,True,72.5,0.0,79512:006:0023
4,5,Tesla Model S,True,False,72.5,0.0,79512:006:0023
5,6,Tesla Model S,False,True,69.37831709357408,3.1216829064259173,79512:006:0023
6,7,Tesla Model S,True,False,72.5,0.0,79510:013:0008
7,8,Tesla Model S,True,False,69.14785635083,0.0,79510:013:0008
8,9,Tesla Model S,True,False,62.88789234347538,0.0,79510:013:0008
9,10,Tesla Model S,False,True,58.34060804630272,14.15939195369728,79510:013:0008
10,11,Tesla Model S,False,True,72.5,0.0,79510:013:0008
11,12,Tesla Model S,False,True,72.5,0.0,79510:013:0008
12,13,Tesla Model S,False,True,72.5,0.0,79510:013:0008
13,14,Tesla Model S,False,True,72.5,0.0,79510:013:0008
14,15,Tesla Model S,True,False,72.5,0.0,79510:013:0008
15,16,Tesla Model S,True,False,71.625,0.0,79510:013:0008
16,17,Tesla Model S,True,False,70.75,0.0,79510:013:0008
17,18,Tesla Model S,True,False,69.875,0.0,79510:013:0008
18,19,Tesla Model S,False,True,64.42593129375645,8.074068706243551,79512:006:0023
19,20,Tesla Model S,False,True,72.5,0.0,79512:006:0023
20,21,Tesla Model S,True,False,72.5,0.0,79512:006:0023
21,22,Tesla Model S,True,False,71.625,0.0,79512:006:0023
22,23,Tesla Model S,True,False,70.75,0.0,79512:006:0023
23,24,Tesla Model S,False,True,69.875,2.625,79512:006:0023
